
time;ax;ay;az;wx;wy;wz;
18.4790;-3.9546;0.7468;1.4951;-0.1222;0.2618;-0.3490;
18.4810;-0.8500;5.9398;0.2474;-0.1222;0.2618;-0.3490;
18.5410;-0.8500;5.9398;0.2474;-0.1222;0.2618;-0.3490;
18.5440;-0.8500;5.9398;0.2474;-0.1222;0.2618;-0.3490;
18.5450;-0.8500;5.9398;0.2474;-0.1047;-0.2443;-0.2443;
18.5460;-1.1983;3.8923;-3.3707;-0.1047;-0.2443;-0.2443;
18.6070;-1.1983;3.8923;-3.3707;-0.1047;-0.2443;-0.2443;
18.6090;-1.1983;3.8923;-3.3707;-0.1047;-0.2443;-0.2443;
18.6100;-1.1983;3.8923;-3.3707;-1.0646;-0.3141;-4.1014;
18.6110;-2.4116;0.9786;-0.2802;-1.0646;-0.3141;-4.1014;
18.7530;-2.4116;0.9786;-0.2802;-1.0646;-0.3141;-4.1014;
18.7530;-2.4116;0.9786;-0.2802;-0.8377;0.6283;-4.1537;
18.7540;-2.4116;0.9786;-0.2802;-0.8377;0.6283;-4.1537;
18.7550;-2.4116;0.9786;-0.2802;-0.8377;0.6283;-4.1537;
18.7560;-6.5761;3.6740;-3.6413;-0.8377;0.6283;-4.1537;
18.7570;-6.5761;3.6740;-3.6413;-0.8377;0.6283;-4.1537;
18.7580;-6.5761;3.6740;-3.6413;-0.8377;0.6283;-4.1537;
18.7590;-6.5761;3.6740;-3.6413;-0.8377;0.6283;-4.1537;
18.7590;-6.5761;3.6740;-3.6413;-0.8377;0.6283;-4.1537;
18.8040;-6.5761;3.6740;-3.6413;-0.8377;0.6283;-4.1537;
18.8070;-6.5761;3.6740;-3.6413;-0.8377;0.6283;-4.1537;
18.8100;-6.5761;3.6740;-3.6413;1.3264;0.6283;4.2061;
18.8130;4.2674;-7.6427;-4.3738;1.3264;0.6283;4.2061;
18.8700;4.2674;-7.6427;-4.3738;1.3264;0.6283;4.2061;
18.8730;4.2674;-7.6427;-4.3738;1.3264;0.6283;4.2061;
18.8740;4.2674;-7.6427;-4.3738;1.7278;0.5934;4.7297;
18.8750;0.0185;4.1153;-6.9768;1.7278;0.5934;4.7297;
18.9410;0.0185;4.1153;-6.9768;1.7278;0.5934;4.7297;
18.9420;0.0185;4.1153;-6.9768;1.9373;0.3141;5.0788;
18.9430;4.6170;2.8010;-0.3478;1.9373;0.3141;5.0788;
18.9450;4.6170;2.8010;-0.3478;1.9373;0.3141;5.0788;
19.0020;4.6170;2.8010;-0.3478;1.9373;0.3141;5.0788;
19.0050;4.6170;2.8010;-0.3478;1.9373;0.3141;5.0788;
19.0060;4.6170;2.8010;-0.3478;1.2217;0.2269;2.5656;
19.0070;0.6137;0.2535;0.4240;1.2217;0.2269;2.5656;
19.0680;0.6137;0.2535;0.4240;1.2217;0.2269;2.5656;
19.0710;0.6137;0.2535;0.4240;1.2217;0.2269;2.5656;
19.0720;0.6137;0.2535;0.4240;-0.0349;0.1222;0.4538;
19.0720;-2.6615;1.6858;-0.8549;-0.0349;0.1222;0.4538;
19.1340;-2.6615;1.6858;-0.8549;-0.0349;0.1222;0.4538;
19.1370;-2.6615;1.6858;-0.8549;-0.0349;0.1222;0.4538;
19.1370;-2.6615;1.6858;-0.8549;-0.8028;0.2443;-0.4014;
19.1380;-0.3737;1.1257;-2.5203;-0.8028;0.2443;-0.4014;
19.2000;-0.3737;1.1257;-2.5203;-0.8028;0.2443;-0.4014;
19.2030;-0.3737;1.1257;-2.5203;-0.8028;0.2443;-0.4014;
19.2030;-0.3737;1.1257;-2.5203;-0.9948;0.4887;-0.9773;
19.2040;0.5364;-2.4447;-0.7767;-0.9948;0.4887;-0.9773;
19.2660;0.5364;-2.4447;-0.7767;-0.9948;0.4887;-0.9773;
19.2690;0.5364;-2.4447;-0.7767;-0.9948;0.4887;-0.9773;
19.2690;0.5364;-2.4447;-0.7767;-0.7505;0.4189;-0.9599;
19.2700;5.2429;-0.3715;0.4262;-0.7505;0.4189;-0.9599;
19.3320;5.2429;-0.3715;0.4262;-0.7505;0.4189;-0.9599;
19.3350;5.2429;-0.3715;0.4262;-0.7505;0.4189;-0.9599;
19.3350;5.2429;-0.3715;0.4262;-0.4887;0.1222;-0.6632;
19.3360;2.4719;-3.0227;5.8628;-0.4887;0.1222;-0.6632;
19.3980;2.4719;-3.0227;5.8628;-0.4887;0.1222;-0.6632;
19.4010;2.4719;-3.0227;5.8628;-0.4887;0.1222;-0.6632;
19.4010;2.4719;-3.0227;5.8628;-0.3141;0.0000;-0.4189;
19.4020;4.1799;-2.7247;-8.2676;-0.3141;0.0000;-0.4189;
19.4640;4.1799;-2.7247;-8.2676;-0.3141;0.0000;-0.4189;
19.4670;4.1799;-2.7247;-8.2676;-0.3141;0.0000;-0.4189;
19.4670;4.1799;-2.7247;-8.2676;-0.2094;0.1571;-0.3665;
19.4680;-3.0048;-5.5607;-0.2732;-0.2094;0.1571;-0.3665;
19.5310;-3.0048;-5.5607;-0.2732;-0.2094;0.1571;-0.3665;
19.5330;-3.0048;-5.5607;-0.2732;-0.2094;0.1571;-0.3665;
19.5330;-3.0048;-5.5607;-0.2732;-0.1920;0.4363;-0.3840;
19.5340;-0.9617;5.2781;-0.0346;-0.1920;0.4363;-0.3840;
19.5970;-0.9617;5.2781;-0.0346;-0.1920;0.4363;-0.3840;
19.5990;-0.9617;5.2781;-0.0346;-0.1920;0.4363;-0.3840;
19.5990;-0.9617;5.2781;-0.0346;-0.1745;0.3141;-0.3665;
19.6000;-0.1919;5.2863;-3.1902;-0.1745;0.3141;-0.3665;
19.6630;-0.1919;5.2863;-3.1902;-0.1745;0.3141;-0.3665;
19.6650;-0.1919;5.2863;-3.1902;-0.1745;0.3141;-0.3665;
19.6660;-0.1919;5.2863;-3.1902;-0.8203;0.0698;-4.4679;
19.6670;-1.7780;3.7640;-2.6662;-0.8203;0.0698;-4.4679;
19.7290;-1.7780;3.7640;-2.6662;-0.8203;0.0698;-4.4679;
19.7320;-1.7780;3.7640;-2.6662;-0.8203;0.0698;-4.4679;
19.7330;-1.7780;3.7640;-2.6662;-0.7679;0.0349;-4.4679;
19.7340;-1.7600;-1.1192;1.8667;-0.7679;0.0349;-4.4679;
19.7940;-1.7600;-1.1192;1.8667;-0.7679;0.0349;-4.4679;
19.7970;-1.7600;-1.1192;1.8667;-0.7679;0.0349;-4.4679;
19.7970;-1.7600;-1.1192;1.8667;-0.6632;0.3141;-4.4679;
19.7980;-2.8073;-7.4610;12.3609;-0.6632;0.3141;-4.4679;
19.8620;-2.8073;-7.4610;12.3609;-0.6632;0.3141;-4.4679;
19.8630;-2.8073;-7.4610;12.3609;-0.6632;0.3141;-4.4679;
19.8640;-2.8073;-7.4610;12.3609;-0.0872;0.6283;-1.5882;
19.8650;-3.7984;1.7926;-5.0819;-0.0872;0.6283;-1.5882;
19.9270;-3.7984;1.7926;-5.0819;-0.0872;0.6283;-1.5882;
19.9290;-3.7984;1.7926;-5.0819;-0.0872;0.6283;-1.5882;
19.9300;-3.7984;1.7926;-5.0819;0.6981;0.4887;2.4608;
19.9310;-0.9906;2.1128;-6.4714;0.6981;0.4887;2.4608;
19.9950;-0.9906;2.1128;-6.4714;0.6981;0.4887;2.4608;
20.0050;-0.9906;2.1128;-6.4714;0.6981;0.4887;2.4608;
20.0070;-0.9906;2.1128;-6.4714;1.2042;0.3490;3.9967;
20.0100;7.2229;0.6076;-2.7636;1.2042;0.3490;3.9967;
20.0620;7.2229;0.6076;-2.7636;1.2042;0.3490;3.9967;
20.0650;7.2229;0.6076;-2.7636;1.2042;0.3490;3.9967;
20.0670;7.2229;0.6076;-2.7636;1.3264;0.1222;4.2061;
20.0700;-0.0972;0.6845;14.4441;1.3264;0.1222;4.2061;
20.1250;-0.0972;0.6845;14.4441;1.3264;0.1222;4.2061;
20.1270;-0.0972;0.6845;14.4441;1.3264;0.1222;4.2061;
20.1290;-0.0972;0.6845;14.4441;1.2217;-0.1745;4.3108;
20.1300;-0.3097;1.1702;-0.8425;1.2217;-0.1745;4.3108;
20.1920;-0.3097;1.1702;-0.8425;1.2217;-0.1745;4.3108;
20.1930;-0.3097;1.1702;-0.8425;1.2217;-0.1745;4.3108;
20.1940;-0.3097;1.1702;-0.8425;0.3316;-0.2792;0.4887;
20.1950;-1.2565;2.0726;-0.0168;0.3316;-0.2792;0.4887;
20.2570;-1.2565;2.0726;-0.0168;0.3316;-0.2792;0.4887;
20.2590;-1.2565;2.0726;-0.0168;0.3316;-0.2792;0.4887;
20.2600;-1.2565;2.0726;-0.0168;-0.4887;-0.1396;-0.2967;
20.2610;0.4834;-1.1897;-2.0590;-0.4887;-0.1396;-0.2967;
20.3280;0.4834;-1.1897;-2.0590;-0.4887;-0.1396;-0.2967;
20.3290;0.4834;-1.1897;-2.0590;-0.6108;0.1920;-0.6806;
20.3300;2.4503;0.5148;4.5687;-0.6108;0.1920;-0.6806;
20.3310;2.4503;0.5148;4.5687;-0.6108;0.1920;-0.6806;
20.3910;2.4503;0.5148;4.5687;-0.6108;0.1920;-0.6806;
20.3920;2.4503;0.5148;4.5687;-0.6108;0.1920;-0.6806;
20.3930;2.4503;0.5148;4.5687;-0.5236;0.2792;-0.7330;
20.3940;3.7426;-2.5959;0.5567;-0.5236;0.2792;-0.7330;
20.4540;3.7426;-2.5959;0.5567;-0.5236;0.2792;-0.7330;
20.4570;3.7426;-2.5959;0.5567;-0.5236;0.2792;-0.7330;
20.4580;3.7426;-2.5959;0.5567;-0.3490;0.2269;-0.6108;
20.4590;2.2244;-2.7295;-1.7323;-0.3490;0.2269;-0.6108;
20.5210;2.2244;-2.7295;-1.7323;-0.3490;0.2269;-0.6108;
20.5240;2.2244;-2.7295;-1.7323;-0.3490;0.2269;-0.6108;
20.5250;2.2244;-2.7295;-1.7323;-0.2443;0.2792;-0.4712;
20.5270;-1.2523;-4.9274;-3.3572;-0.2443;0.2792;-0.4712;
20.5870;-1.2523;-4.9274;-3.3572;-0.2443;0.2792;-0.4712;
20.5900;-1.2523;-4.9274;-3.3572;-0.2443;0.2792;-0.4712;
20.5910;-1.2523;-4.9274;-3.3572;-0.1920;0.4712;-0.3840;
20.5920;-3.6340;1.5196;2.6134;-0.1920;0.4712;-0.3840;
20.6540;-3.6340;1.5196;2.6134;-0.1920;0.4712;-0.3840;
20.6550;-3.6340;1.5196;2.6134;-0.1920;0.4712;-0.3840;
20.6580;-3.6340;1.5196;2.6134;-0.1920;0.4189;-0.3490;
20.6600;-0.2211;5.3327;-0.7500;-0.1920;0.4189;-0.3490;
20.7200;-0.2211;5.3327;-0.7500;-0.1920;0.4189;-0.3490;
20.7220;-0.2211;5.3327;-0.7500;-0.1920;0.4189;-0.3490;
20.7230;-0.2211;5.3327;-0.7500;-0.9773;0.1222;-3.0891;
20.7240;-1.3238;3.5012;-2.1362;-0.9773;0.1222;-3.0891;
20.7850;-1.3238;3.5012;-2.1362;-0.9773;0.1222;-3.0891;
20.7870;-1.3238;3.5012;-2.1362;-0.9773;0.1222;-3.0891;
20.7890;-1.3238;3.5012;-2.1362;-1.2566;0.0524;-4.3632;
20.7950;-3.7369;3.6068;-3.3482;-1.2566;0.0524;-4.3632;
20.8510;-3.7369;3.6068;-3.3482;-1.2566;0.0524;-4.3632;
20.8530;-3.7369;3.6068;-3.3482;-1.2566;0.0524;-4.3632;
20.8540;-3.7369;3.6068;-3.3482;-1.0646;0.2967;-4.4155;
20.8560;-1.0647;-6.3416;16.4941;-1.0646;0.2967;-4.4155;
20.9160;-1.0647;-6.3416;16.4941;-1.0646;0.2967;-4.4155;
20.9190;-1.0647;-6.3416;16.4941;-1.0646;0.2967;-4.4155;
20.9200;-1.0647;-6.3416;16.4941;-0.0174;0.9424;-1.5707;
20.9210;-6.2470;3.5042;2.5617;-0.0174;0.9424;-1.5707;
20.9830;-6.2470;3.5042;2.5617;-0.0174;0.9424;-1.5707;
20.9880;-6.2470;3.5042;2.5617;-0.0174;0.9424;-1.5707;
20.9890;-6.2470;3.5042;2.5617;0.8377;0.9075;1.0472;
20.9900;2.2671;-6.2835;-4.3702;0.8377;0.9075;1.0472;
21.0520;2.2671;-6.2835;-4.3702;0.8377;0.9075;1.0472;
21.0530;2.2671;-6.2835;-4.3702;1.5184;0.6458;3.8396;
21.0540;-0.4897;2.2733;-5.3219;1.5184;0.6458;3.8396;
21.0550;-0.4897;2.2733;-5.3219;1.5184;0.6458;3.8396;
21.1140;-0.4897;2.2733;-5.3219;1.5184;0.6458;3.8396;
21.1230;-0.4897;2.2733;-5.3219;1.5184;0.6458;3.8396;
21.1240;-0.4897;2.2733;-5.3219;1.9023;0.2269;4.3806;
21.1250;5.3371;0.5413;3.1454;1.9023;0.2269;4.3806;
21.1820;5.3371;0.5413;3.1454;1.9023;0.2269;4.3806;
21.1840;5.3371;0.5413;3.1454;1.9023;0.2269;4.3806;
21.1840;5.3371;0.5413;3.1454;1.4311;0.0000;3.2811;
21.1850;0.2820;0.8243;1.8914;1.4311;0.0000;3.2811;
21.2500;0.2820;0.8243;1.8914;1.4311;0.0000;3.2811;
21.2510;0.2820;0.8243;1.8914;0.3141;-0.0524;0.4712;
21.2530;-3.2839;2.2216;0.8811;0.3141;-0.0524;0.4712;
21.2550;-3.2839;2.2216;0.8811;0.3141;-0.0524;0.4712;
21.3120;-3.2839;2.2216;0.8811;0.3141;-0.0524;0.4712;
21.3150;-3.2839;2.2216;0.8811;0.3141;-0.0524;0.4712;
21.3160;-3.2839;2.2216;0.8811;-0.4887;0.0000;-0.1745;
21.3170;-0.1057;2.1759;-3.1786;-0.4887;0.0000;-0.1745;
21.3780;-0.1057;2.1759;-3.1786;-0.4887;0.0000;-0.1745;
21.3810;-0.1057;2.1759;-3.1786;-0.4887;0.0000;-0.1745;
21.3820;-0.1057;2.1759;-3.1786;-0.7854;0.2967;-0.8377;
21.3830;1.0618;-0.8670;-0.4236;-0.7854;0.2967;-0.8377;
21.4440;1.0618;-0.8670;-0.4236;-0.7854;0.2967;-0.8377;
21.4470;1.0618;-0.8670;-0.4236;-0.7854;0.2967;-0.8377;
21.4480;1.0618;-0.8670;-0.4236;-0.6283;0.3490;-0.8901;
21.4490;3.9858;-0.0063;1.7535;-0.6283;0.3490;-0.8901;
21.5100;3.9858;-0.0063;1.7535;-0.6283;0.3490;-0.8901;
21.5130;3.9858;-0.0063;1.7535;-0.6283;0.3490;-0.8901;
21.5140;3.9858;-0.0063;1.7535;-0.3840;0.2094;-0.6981;
21.5150;1.0775;-2.8238;3.8655;-0.3840;0.2094;-0.6981;
21.5760;1.0775;-2.8238;3.8655;-0.3840;0.2094;-0.6981;
21.5790;1.0775;-2.8238;3.8655;-0.3840;0.2094;-0.6981;
21.5800;1.0775;-2.8238;3.8655;-0.2618;0.0524;-0.5236;
21.5810;5.6819;-0.8033;-7.5254;-0.2618;0.0524;-0.5236;
21.6430;5.6819;-0.8033;-7.5254;-0.2618;0.0524;-0.5236;
21.6450;5.6819;-0.8033;-7.5254;-0.2618;0.0524;-0.5236;
21.6460;5.6819;-0.8033;-7.5254;-0.1920;0.0698;-0.4189;
21.6470;-0.5493;-4.0631;-2.1397;-0.1920;0.0698;-0.4189;
21.7090;-0.5493;-4.0631;-2.1397;-0.1920;0.0698;-0.4189;
21.7110;-0.5493;-4.0631;-2.1397;-0.1920;0.0698;-0.4189;
21.7130;-0.5493;-4.0631;-2.1397;-0.1396;0.2618;-0.3665;
21.7140;-3.0412;-0.2544;3.4756;-0.1396;0.2618;-0.3665;
21.7740;-3.0412;-0.2544;3.4756;-0.1396;0.2618;-0.3665;
21.7770;-3.0412;-0.2544;3.4756;-0.1396;0.2618;-0.3665;
21.7780;-3.0412;-0.2544;3.4756;-0.1047;0.2443;-0.2618;
21.7790;-0.1678;5.3332;-1.8131;-0.1047;0.2443;-0.2618;
21.8420;-0.1678;5.3332;-1.8131;-0.1047;0.2443;-0.2618;
21.8430;-0.1678;5.3332;-1.8131;-0.1047;0.2443;-0.2618;
21.8440;-0.1678;5.3332;-1.8131;-0.6283;-0.0349;-1.7802;
21.8450;-1.5680;4.5460;-3.5099;-0.6283;-0.0349;-1.7802;
21.9080;-1.5680;4.5460;-3.5099;-0.6283;-0.0349;-1.7802;
21.9130;-1.5680;4.5460;-3.5099;-0.6283;-0.0349;-1.7802;
21.9190;-1.5680;4.5460;-3.5099;-1.4311;-0.1047;-4.4505;
21.9270;-3.4114;3.5349;-1.3254;-1.4311;-0.1047;-4.4505;
21.9730;-3.4114;3.5349;-1.3254;-1.4311;-0.1047;-4.4505;
21.9750;-3.4114;3.5349;-1.3254;-1.4311;-0.1047;-4.4505;
21.9760;-3.4114;3.5349;-1.3254;-1.3613;0.1396;-4.4505;
21.9770;-2.0874;-8.8877;14.4596;-1.3613;0.1396;-4.4505;
22.0390;-2.0874;-8.8877;14.4596;-1.3613;0.1396;-4.4505;
22.0420;-2.0874;-8.8877;14.4596;-1.3613;0.1396;-4.4505;
22.0440;-2.0874;-8.8877;14.4596;-1.2740;0.7156;-4.4505;
22.0450;-7.5010;3.0627;4.1398;-1.2740;0.7156;-4.4505;
22.1050;-7.5010;3.0627;4.1398;-1.2740;0.7156;-4.4505;
22.1070;-7.5010;3.0627;4.1398;-1.2740;0.7156;-4.4505;
22.1080;-7.5010;3.0627;4.1398;0.3840;0.8377;-0.1396;
22.1090;3.1312;-4.8113;-3.5604;0.3840;0.8377;-0.1396;
22.1720;3.1312;-4.8113;-3.5604;0.3840;0.8377;-0.1396;
22.1730;3.1312;-4.8113;-3.5604;0.3840;0.8377;-0.1396;
22.1750;3.1312;-4.8113;-3.5604;1.3613;0.6458;3.7872;
22.1760;-0.7871;3.0880;-3.2612;1.3613;0.6458;3.7872;
22.2380;-0.7871;3.0880;-3.2612;1.3613;0.6458;3.7872;
22.2390;-0.7871;3.0880;-3.2612;1.3613;0.6458;3.7872;
22.2400;-0.7871;3.0880;-3.2612;1.9023;0.2618;4.2934;
22.2430;4.2265;-0.7959;3.7819;1.9023;0.2618;4.2934;
22.3030;4.2265;-0.7959;3.7819;1.9023;0.2618;4.2934;
22.3050;4.2265;-0.7959;3.7819;1.9023;0.2618;4.2934;
22.3060;4.2265;-0.7959;3.7819;1.8151;0.0698;4.4155;
22.3070;0.2204;0.5374;1.0838;1.8151;0.0698;4.4155;
22.3700;0.2204;0.5374;1.0838;1.8151;0.0698;4.4155;
22.3720;0.2204;0.5374;1.0838;1.8151;0.0698;4.4155;
22.3740;0.2204;0.5374;1.0838;0.5236;0.0524;0.5759;
22.3760;-3.9375;3.1668;0.5769;0.5236;0.0524;0.5759;
22.4350;-3.9375;3.1668;0.5769;0.5236;0.0524;0.5759;
22.4380;-3.9375;3.1668;0.5769;0.5236;0.0524;0.5759;
22.4390;-3.9375;3.1668;0.5769;-0.2443;0.0349;-0.0174;
22.4400;-0.2655;1.3854;-3.1007;-0.2443;0.0349;-0.0174;
22.5030;-0.2655;1.3854;-3.1007;-0.2443;0.0349;-0.0174;
22.5040;-0.2655;1.3854;-3.1007;-0.2443;0.0349;-0.0174;
22.5060;-0.2655;1.3854;-3.1007;-0.6806;0.2094;-0.6283;
22.5070;3.1662;0.0336;3.5785;-0.6806;0.2094;-0.6283;
22.5670;3.1662;0.0336;3.5785;-0.6806;0.2094;-0.6283;
22.5690;3.1662;0.0336;3.5785;-0.6806;0.2094;-0.6283;
22.5700;3.1662;0.0336;3.5785;-0.5759;0.2094;-0.6806;
22.5710;3.6184;0.0187;1.2100;-0.5759;0.2094;-0.6806;
22.6330;3.6184;0.0187;1.2100;-0.5759;0.2094;-0.6806;
22.6350;3.6184;0.0187;1.2100;-0.5759;0.2094;-0.6806;
22.6360;3.6184;0.0187;1.2100;-0.3840;0.1222;-0.5585;
22.6370;1.6541;-4.8761;6.2208;-0.3840;0.1222;-0.5585;
22.6980;1.6541;-4.8761;6.2208;-0.3840;0.1222;-0.5585;
22.7010;1.6541;-4.8761;6.2208;-0.3840;0.1222;-0.5585;
22.7020;1.6541;-4.8761;6.2208;-0.2792;0.1222;-0.4712;
22.7030;5.6619;-1.9748;-8.6816;-0.2792;0.1222;-0.4712;
22.7650;5.6619;-1.9748;-8.6816;-0.2792;0.1222;-0.4712;
22.7720;5.6619;-1.9748;-8.6816;-0.2792;0.1222;-0.4712;
22.7730;5.6619;-1.9748;-8.6816;-0.2443;0.4712;-0.5061;
22.7740;-4.2600;-3.3235;0.4548;-0.2443;0.4712;-0.5061;
22.8310;-4.2600;-3.3235;0.4548;-0.2443;0.4712;-0.5061;
22.8330;-4.2600;-3.3235;0.4548;-0.2443;0.4712;-0.5061;
22.8340;-4.2600;-3.3235;0.4548;-0.2618;0.5934;-0.5061;
22.8350;-2.8844;3.4626;0.4775;-0.2618;0.5934;-0.5061;
22.8960;-2.8844;3.4626;0.4775;-0.2618;0.5934;-0.5061;
22.8990;-2.8844;3.4626;0.4775;-0.2618;0.5934;-0.5061;
22.9000;-2.8844;3.4626;0.4775;-0.2269;0.3490;-0.3490;
22.9010;-1.1728;5.5996;-2.4507;-0.2269;0.3490;-0.3490;
22.9620;-1.1728;5.5996;-2.4507;-0.2269;0.3490;-0.3490;
22.9650;-1.1728;5.5996;-2.4507;-0.2269;0.3490;-0.3490;
22.9660;-1.1728;5.5996;-2.4507;-0.1571;-0.4712;-0.1571;
22.9670;-2.5595;4.4352;-5.0419;-0.1571;-0.4712;-0.1571;
23.0280;-2.5595;4.4352;-5.0419;-0.1571;-0.4712;-0.1571;
23.0360;-2.5595;4.4352;-5.0419;-0.1571;-0.4712;-0.1571;
23.0360;-2.5595;4.4352;-5.0419;-1.2566;-0.5759;-4.0665;
23.0370;-1.0143;-7.3324;14.6327;-1.2566;-0.5759;-4.0665;
23.0940;-1.0143;-7.3324;14.6327;-1.2566;-0.5759;-4.0665;
23.0970;-1.0143;-7.3324;14.6327;-1.2566;-0.5759;-4.0665;
23.0980;-1.0143;-7.3324;14.6327;-1.2391;-0.0698;-4.1363;
23.0980;-6.0338;-5.2112;8.8726;-1.2391;-0.0698;-4.1363;
23.1600;-6.0338;-5.2112;8.8726;-1.2391;-0.0698;-4.1363;
23.1630;-6.0338;-5.2112;8.8726;-1.2391;-0.0698;-4.1363;
23.1640;-6.0338;-5.2112;8.8726;-1.1519;0.5934;-4.2410;
23.1650;-5.1290;3.9120;-1.5523;-1.1519;0.5934;-4.2410;
23.2260;-5.1290;3.9120;-1.5523;-1.1519;0.5934;-4.2410;
23.2290;-5.1290;3.9120;-1.5523;-1.1519;0.5934;-4.2410;
23.2300;-5.1290;3.9120;-1.5523;1.4137;0.7330;3.5953;
23.2310;2.7582;-4.4419;-3.1712;1.4137;0.7330;3.5953;
23.2930;2.7582;-4.4419;-3.1712;1.4137;0.7330;3.5953;
23.2950;2.7582;-4.4419;-3.1712;1.4137;0.7330;3.5953;
23.2960;2.7582;-4.4419;-3.1712;1.9722;0.4363;4.1363;
23.2960;-0.4975;6.9939;-4.5223;1.9722;0.4363;4.1363;
23.3580;-0.4975;6.9939;-4.5223;1.9722;0.4363;4.1363;
23.3610;-0.4975;6.9939;-4.5223;1.9722;0.4363;4.1363;
23.3610;-0.4975;6.9939;-4.5223;2.1467;0.0349;4.4330;
23.3620;4.2164;-0.5069;2.7076;2.1467;0.0349;4.4330;
23.4240;4.2164;-0.5069;2.7076;2.1467;0.0349;4.4330;
23.4270;4.2164;-0.5069;2.7076;2.1467;0.0349;4.4330;
23.4270;4.2164;-0.5069;2.7076;0.8901;0.0349;0.8203;
23.4280;-2.1529;2.2298;1.6728;0.8901;0.0349;0.8203;
23.4900;-2.1529;2.2298;1.6728;0.8901;0.0349;0.8203;
23.4930;-2.1529;2.2298;1.6728;0.8901;0.0349;0.8203;
23.4930;-2.1529;2.2298;1.6728;-0.0524;0.1745;0.0524;
23.4940;-1.2046;1.8514;-3.4871;-0.0524;0.1745;0.0524;
23.5570;-1.2046;1.8514;-3.4871;-0.0524;0.1745;0.0524;
23.5590;-1.2046;1.8514;-3.4871;-0.0524;0.1745;0.0524;
23.5590;-1.2046;1.8514;-3.4871;-0.6981;0.4712;-0.6981;
23.5600;-0.5148;0.2259;-2.7880;-0.6981;0.4712;-0.6981;
23.6240;-0.5148;0.2259;-2.7880;-0.6981;0.4712;-0.6981;
23.6250;-0.5148;0.2259;-2.7880;-0.6981;0.4712;-0.6981;
23.6260;-0.5148;0.2259;-2.7880;-0.8203;0.5934;-0.9948;
23.6270;4.2495;-0.4120;5.0844;-0.8203;0.5934;-0.9948;
23.6890;4.2495;-0.4120;5.0844;-0.8203;0.5934;-0.9948;
23.6910;4.2495;-0.4120;5.0844;-0.8203;0.5934;-0.9948;
23.6930;4.2495;-0.4120;5.0844;-0.7156;0.4538;-0.9424;
23.6940;3.2647;-1.2302;-0.2434;-0.7156;0.4538;-0.9424;
23.7540;3.2647;-1.2302;-0.2434;-0.7156;0.4538;-0.9424;
23.7570;3.2647;-1.2302;-0.2434;-0.7156;0.4538;-0.9424;
23.7580;3.2647;-1.2302;-0.2434;-0.5410;0.2094;-0.6632;
23.7590;4.7525;-3.5791;0.9079;-0.5410;0.2094;-0.6632;
23.8220;4.7525;-3.5791;0.9079;-0.5410;0.2094;-0.6632;
23.8230;4.7525;-3.5791;0.9079;-0.5410;0.2094;-0.6632;
23.8240;4.7525;-3.5791;0.9079;-0.4538;0.1396;-0.5236;
23.8250;4.3719;-3.5511;-7.6402;-0.4538;0.1396;-0.5236;
23.8870;4.3719;-3.5511;-7.6402;-0.4538;0.1396;-0.5236;
23.8890;4.3719;-3.5511;-7.6402;-0.4538;0.1396;-0.5236;
23.8900;4.3719;-3.5511;-7.6402;-0.4189;0.3665;-0.5061;
23.8910;-5.5084;-3.9671;0.9115;-0.4189;0.3665;-0.5061;
23.9540;-5.5084;-3.9671;0.9115;-0.4189;0.3665;-0.5061;
23.9570;-5.5084;-3.9671;0.9115;-0.4189;0.3665;-0.5061;
23.9630;-5.5084;-3.9671;0.9115;-0.4189;0.5410;-0.5236;
23.9670;-1.6281;4.5140;2.6251;-0.4189;0.5410;-0.5236;
24.0220;-1.6281;4.5140;2.6251;-0.4189;0.5410;-0.5236;
24.0250;-1.6281;4.5140;2.6251;-0.4189;0.5410;-0.5236;
24.0270;-1.6281;4.5140;2.6251;-0.4363;0.4189;-0.5236;
24.0300;-1.1766;4.9895;-3.1522;-0.4363;0.4189;-0.5236;
24.0850;-1.1766;4.9895;-3.1522;-0.4363;0.4189;-0.5236;
24.0870;-1.1766;4.9895;-3.1522;-0.4363;0.4189;-0.5236;
24.0880;-1.1766;4.9895;-3.1522;-1.2391;0.1222;-4.3457;
24.0890;-2.0051;4.4301;-6.3544;-1.2391;0.1222;-4.3457;
24.1520;-2.0051;4.4301;-6.3544;-1.2391;0.1222;-4.3457;
24.1540;-2.0051;4.4301;-6.3544;-1.2391;0.1222;-4.3457;
24.1550;-2.0051;4.4301;-6.3544;-1.1519;0.1222;-4.3457;
24.1560;1.1540;-3.9343;12.0507;-1.1519;0.1222;-4.3457;
24.2170;1.1540;-3.9343;12.0507;-1.1519;0.1222;-4.3457;
24.2200;1.1540;-3.9343;12.0507;-1.1519;0.1222;-4.3457;
24.2210;1.1540;-3.9343;12.0507;-0.9250;0.4712;-4.3806;
24.2230;-5.0863;-5.3019;12.2346;-0.9250;0.4712;-4.3806;
24.2830;-5.0863;-5.3019;12.2346;-0.9250;0.4712;-4.3806;
24.2860;-5.0863;-5.3019;12.2346;-0.9250;0.4712;-4.3806;
24.2870;-5.0863;-5.3019;12.2346;-0.0349;0.8901;-1.6755;
24.2880;-2.8681;-0.9796;-3.3327;-0.0349;0.8901;-1.6755;
24.3500;-2.8681;-0.9796;-3.3327;-0.0349;0.8901;-1.6755;
